ID,HEADER,TITLE,MAIN_CONTENT,DATE,TAGS
jdttgx8y67j7ii,Pinned,        Collector Bot,"Dear participants,
 
It was mentioned in the Rulebook that you would be given final_arena.ttt in Task4. As most of the work has been done by you, we are not going to give any .ttt file. Make sure you follow the minimum conventions mentioned in Rulebook. You are free to add any dummy or object.
 
Keep in mind that there will be marks for creativity in finals. Creativity is the measure of how exactly your simulation arena represents the original scenario. E.g., Texture of garden, road, collection stations, Fresh and Damaged Fruits shown with different textures etc. 
 
Though there is no weightage for creativity now(in video submission), we recommend you to work on the asthetics of the simulation from now.
 
Note: Successful run ends when CB deposits all the fresh fruits in the Truck and a pop up window appears in the V-REP with the text “FRUITS COLLECTED”.

All the best!!
 
#pin
 
 ",2/19/18,"collector_bot,Collector Bot"
jdr8ub54g3i7d7,Pinned,      Task 4: Final Task,"Dear Participants
 
Greeting from e-Yantra !!
 
Task 4 - Original Configuration will be available for download from Midnight, 22nd February, 2018 to Midnight 24th February, 2018.
 
Once you download the Original Configuration, a countdown timer of 48 hours will start. You will have 48 hours from time of first download to submit your solution for this Original Configuration without any penalty.
 
More details will be released on the portal next week. Meanwhile, please work hard to finish the theme implementation. Any requests for extension of deadline will not be entertained.
 
Best of Luck !!
#pin",2/17/18,"chaser_drone,spotter_snake,collector_bot"
jdmvugpqj5h1vm,Pinned,        Chaser Drone,"Dear Participant,
 
We have modified the whycon package for your ease. Please find the modified whycon package here.
 
Please read the instructions given on GitHub before cloning the repo. 
 
Let us know, If you face any difficulty in the package .
 
All the Best !!
 
 
#pin",2/14/18,"chaser_drone,Chaser Drone"
jdjuzftvbbo6ck,Pinned,        Chaser Drone,"Dear Participant,
 
I am sharing the package to change the PID gain value in the run time. Please find the package on this link.
1. You can change the range of gain value by editing the scripts, if required.
2.  You can also add more sliders according to your requirement, if required.
 
If you are facing any problem regarding this post, Ask question here.
 
All the Best !!
 
#pin",2/12/18,"chaser_drone,Chaser Drone"
jdhjegpov913ll,Pinned,      REGARDING FINAL VIDEO SUBMISSION,"Sir ,our exams are starting from 20th and end on 27th Feb at 12.00pm  ,so can you please tell us the when you will be giving the final arena configuration and what is the time for preparation after downloading the arena configuration....
   Kindly consider and give some solution.....
 
Thank you...
 
#pin",2/10/18,"spotter_snake,Spotter snake"
jdfqnko11r0368,Pinned,        Chaser Drone,"As per the progress video you have submitted, we will be arranging a hangout session with your team where we can discuss the problems you are facing and possible solutions to the same. If you notice on the portal, we have already provided remarks as per your submitted video. However, we'd like to have a live session to clear any lingering doubts. The session will be scheduled on Monday starting from 11 a.m. all the way to 4 p.m. Please post a follow up to this post with the time you can join in. We will finalize the time and notify you here itself with further details.
 
NOTE: This session is only for teams who have submitted a progress video. The submission portal is still open and teams can post their work over the weekend. We will evaluate and arrange for a hangout session on Monday along with others. The session will be on a first-come-first-served basis and hence, may extend to Tuesday. This session is not mandatory but we recommend it if you have difficulties. Since there are many teams, please keep a list of your problems ready and ensure you have a fast Internet connection to support decent video call.
 
Final details will be provided by Sunday
 
#pin",2/9/18,"chaser_drone,Chaser Drone"
jdes0dbxcly428,Pinned,        Spotter snake," 
Greetings from e-Yantra!
 
Dear Students,
 
We are happy to see the zeal and enthusiasm among the teams. Many teams have submitted their progress videos, demonstrating their progress and also stating the issues they are facing and prevailing.
 
We request other teams also to kindly submit their Progress Videos as soon as possible.
 
 
We will be conducting a Hangout Session with every team (submitting their progress video) to interact and know more about their progress, solve the issues you all are facing.
 
Hangout Sessions will be carried out on Sunday and Monday, so you all are requested to keep some time free for the session and this time we expect all team members to come online for the session. We will posting the schedule for the session for every team on Piazza, kindly be aware well before.
 
During the Hangout session, we might ask you to test something and show the output in the session itself, so be ready with your Spotter Snake, Joystick, Laptop and all other components required.
 
 
After the Hangout session, teams still struggling in theme implementation will have to work hard to be live in this competition and we expect all teams to submit the fully implementable in the final task of Final Video and Code submission (deadline: 27th Feb), meaning only 3 weeks in hand.
 
Note: Kindly note the changes in the days of Hangout sessions. Make sure you are available on these days.
 
 
 
Following is the schedule for the Hangout session, no changes will be appreciated. Kindly be available at the respective time limit.
 
 
Team IDDayHangout SessionTime Slot2913FridayDone1239Sunday10:00 - 10:305Wednesday14:30 - 15:0084Sunday10:30 - 11:00504Sunday10:30 - 11:0013Wednesday14:30 - 15:00279Wednesday15:00 - 15:30225Sunday11:30 - 12:001665Sunday11:30 - 12:001201Sunday12:00 - 12:305843Sunday12:00 - 12:303763Sunday13:00 - 13:302364Sunday13:00 - 13:303875Sunday13:30 - 14:001755Wednesday16:45 - 17:001318Wednesday10:00 - 10:30145Wednesday10:00 - 10:305637Wednesday10:30 - 11:00440Wednesday14:00 - 14:30517Wednesday11:00 - 11:301324Wednesday11:00 - 11:303880Wednesday11:30 - 12:00713Wednesday11:30 - 12:001701Wednesday12:00 - 12:301054Wednesday12:00 - 12:303083--Once progress video is submitted3612--Once progress video is submitted3332--Once progress video is submitted2279--Once progress video is submitted3072--Once progress video is submitted4259--Once progress video is submitted1021--Once progress video is submitted
 
 
 
 
All the very best !! Good luck!
 
Thank you.
 
Cheers!
 
#pin",2/8/18,"spotter_snake,Spotter snake"
jculj8dhhqe40a,Pinned,        Chaser Drone,"Task 3 results are out and you can find them on the portal. Everybody has performed extraordinarily well!
 
Based on your work in Task 3, we have arranged to have a progress video to be submitted by your team. While preparing this video, you will learn about a crucial problem that has been overlooked by many of you and will assist you in completing the theme implementation.
 
In this video, the drone should land on a whycon marker placed anywhere on the arena. The following steps must be carried out:
 
1. Place the drone at the HOME position as given in the rule book.
2. Place a whycon marker anywhere on the arena (preferably, at a good distance from HOME) .
3. The drone must take off and travel to the marker.
4. The drone must land on the marker.
 
By doing this, we can ensure that teams are on the right path while implementing the theme. This progress video is not mandatory, but highly recommended. Teams will not be graded on this video. Based on this video, we may be able to provide certain inputs to assist you, if need be. Deadline for submitting this video is 8th Feb 2018. Details of recording and uploading this video is available on the portal.
 
We hope to see teams complete this progress video and work towards successfully implementing the theme.
 
Good luck!!
 
#pin",1/25/18,"chaser_drone,Chaser Drone"
jct376igbeb4pq,Pinned,      Regarding progress video,"
 
 
Do we have to traverse the bot in arena for progress video? If yes , how much time it should take it is given (5-10 min).
 
 
1. 60 seconds for explaining our snake
2. 30 seconds for electronic interfacing
3. (5-10 min for demo)
It crosses the limit of 6 min.
 
Am I missing something here ?
 
 
#pin",1/24/18,"spotter_snake,Spotter snake"
jcsn01i9tz81ut,Pinned,        Spotter snake," 
Dear Participants,
 
 
All the teams are requested to submit 8-13 minutes featuring the progress in the theme. Aim of the video is to share your experience and problems faced during the implementation of the theme. Submitted videos will be analyzed and constructive feedback will be provided to you. So please visit your portal to find further instructions regarding the progress video. Deadline for progress video submission is 8th February, 2018.
 
 
Note:
 
Progress video is mandatory for all the teams but it is not graded. However, more you show us in the progress video, better feedback you receive from our side. So pedal up and pace up the implementation of the theme and get constructive feedback from us. Most of the teams would have received their 3D printed parts.
 
We expect more number of teams to come in Finals at IIT Bombay. Hence, let's work smartly by managing your time and complete the task much well before the deadline, so that you can practice joystick controlling of Spotter Snake at your end.
 
Kindly come up with as many doubts and queries you are having while implementing the theme and preparing the Progress Video and we welcome them.
 
 
Happy Learning! All the best !!!
 
 
#pin",1/24/18,"spotter_snake,Spotter snake"
jcodf2khbz6ll,Pinned,      Regarding Drone Trimming,"A lot of you students are facing problems with oscillations of the drone. In order to help you out, you can view the explanation given in @1971. Also, Drona Aviation have prepared a tutorial to trim the roll, pitch and throttle of your drone as per requirement. You can find it here. Hopefully, this might help you guys. Good luck!
 
#pin",1/21/18,chaser_drone
jck36yt3wch2ni,Pinned,        Collector Bot,"Dear Participants,
 
All the teams are requested to submit a 3-6 minutes featuring the progress in the theme. Aim of the video is to share your experience and problems faced during the implementation of the theme. Submitted videos will be analyzed and constructive feedback will be provided to you. So please visit your portal to find further instructions regarding the progress video. Deadline for progress video submission is 28th January,2018.
 
Note: Progress video is mandatory for all the teams but it is not graded. However, more you show us in the progress video, better feedback you receive from our side. So pedal up and pace up the implementation of the theme and get constructive feedback from us. All the best !!!
 
#pin
 ",1/18/18,"collector_bot,Collector Bot"
jcg33l9k6ls22o,Pinned,        Spotter snake," 
Greetings from e-Yantra!
 
Dear Participants,
 
The brackets submitted by you in Task 3 have been printed and are in the dispatch process. You will be receiving one Li-Po battery (11.1V 3S) and 20 Servo connectors along with your 3D printed brackets.
 
The brackets of some teams have been dispatched. Kindly keep track of the Tracking IDs given in the following table.
 
We will update this post as we receive the Tracking IDs for rest of the Teams, so kindly be patient!
 
Thank you.
 
Update #1:
 
Team IDTracking IDCourier TypeSS#10542567200024053MARUTISS#12012567200024051MARUTISS#12392567200024054MARUTISS#1318M60965510DTDCSS#13242567200024052MARUTI
SS#1701EM922349092ININDIAN POSTSS#1755EM922349101ININDIAN POST
SS#2364M60965509DTDCSS#30832567200024055.00MARUTI
SS#16652567200065054MARUTISS#2279M60965863DTDC
SS#05M60965861DTDCSS#13M60965865DTDCSS#842567200065060MARUTISS#145M60965860DTDCSS#225M60965864DTDCSS#2792567200065058.00MARUTISS#4402567200065059.00MARUTISS#504M60965780DTDCSS#5172567200065055.00MARUTISS#713M60965866DTDCSS#10212567200065057.00MARUTI
 
 
Update #2:
 
SS#29132567200065082MARUTISS#30722567200065080MARUTISS#3332M62002540DTDCSS#3612M62002536DTDCSS#37632567200065081MARUTISS#3875EM922357213INIndian PostSS#38802567200065083.00MARUTISS#4259M62002539DTDCSS#5637M62002541DTDCSS#5843M62002537DTDC
 
 
 
 
 
Cheers!
 
#pin",1/15/18,"spotter_snake,Spotter snake"
jcfzm2iypts5rf,Pinned,      Tracking ID for battery replacement,"Following link can be used to obtain the tracking ids of the 22 teams that have requested battery replacement.
 
Link to Tracking ids
 
Track your batteries via india post - www.indiapost.gov.in
 
#pin",1/15/18,chaser_drone
jcbp0ermznp2f5,Pinned,        Chaser Drone,"Dear Participant,
 
As lots of participants are facing the battery related issue. We are extending the deadline of the task3 till 19th jan 2018. Teams who has already submitted the task 3, they can improve their solution and who has submitted the task well and good before the 9th jan 2018 they will definitely get some bonus marks.
 
You might  know, we have very less time to complete the theme. Here are some important task you need to understand and complete.
 
1. Waypoint navigation : After completion of drone holding, Complete the waypoint navigation of drone. Give some waypoints in the code and Navigate the drone to those waypoints.
Challenges: Navigation of drone in the corner waypoints of frame.
Hint: Set some offset for the corner cases.
 
2. Landing the drone on static marker: After completing the first point. Try to land the drone on static marker. Fix the marker somewhere in the arena and try to land the drone on that marker. Again change the position of marker and so on.
Challenge: 1.  When two markers are in the frame. correct identification of drone marker and second marker(static).
                  2. When one marker overlap on the another, there will be no detection for single marker(because your target is changed from 2 to1).
Hint: Use the whycon/reset service to change the target in run time.
 
3. Line(path) follow of runner: Write a code for runner that runner follow the path given in the runner list. We have written the code for your ease and you can downloaded the code from here line_follow_sparkv.zip. This Folder contain the code block project
Challenges: Thresholding of the sensor.Hint: Carefully analyse the Sensor value and decide the thresholding.
 
4. Landing of drone while runner is moving: Try to land the drone while runner is moving in the arena. (first try without caves).
Challenges: Increasing the accuracy of drone to land when runner is waiting at node for 2 seconds.
Hint: Use the laser sensor on drone and whycon z coordinate data with filter to check drone is on the above of Runner.
5. Action when Runner enter into cave: Detection of cave from code. Take a appropriate action.
Challenge: Detection of Cave: Because there is no marker on the cave.
Hint: You can Choose accroding to accuracy.6. Detection of Drone sucessfull landing on Runner: Using Sensor you have to detect the landing of drone on the runner, Runner Should stop when drone lands on the Runner.
Challenges: Placement of sensor on runner to detect the landing of drone.
Hint: Check the scoring formula. And make the effort according to time and acrruracy
 
Complete the above task one by one for theme implementation.
 
Teams who are facing the problem due to battery of drone. They can start performing the task mentioned in step 3.
 
All the Best !!
#pin",1/12/18,"chaser_drone,Chaser Drone"
jca5j2pucst21t,Pinned,      Factors to be considered while implementing the theme,"Dear Participants,
 
Congratulations guys, all of you are doing great work. Those who have yet to submit Task 3, don't get discouraged. You still have a good chance to get into finals. Submit it soon to avoid further penalty.
 
Now it is time to increase your pace. Indeed you have a lot of time to implement the theme, but if you end up wasting your time now hoping to do it in last week or so, i assure you that you will end up wasting a golden opportunity to win the competition. So pedal up now and accelerate towards success and grab that opportunity.
 
Following are some of the important factors you need to consider while implementing the task:
Placement of camera with respect to arenaRobot chassis design for CB
Material for constructionDistribution of weight or position of C.GDifferential drive mechanismOverall size of the robot
Placement of ArUco marker on CBArm design in CB
Actuators (You can use the provided servo motors or any other actuators you want with the consent of e-yantra team)Required Degree of Freedom for armPicking and Dropping location of arm
Implementing P,P-D or PID control for motion
Starting PWM of motorsDetermination of offsetMapping PWMTuning of Kp, Kd or KiBest method to Debug to see if CB is following the path or not (hint: link)
Designing of Bin for Truck
Material for constructionSize of BinPosition of Bin with respect to SparkVPosition of Bin at collection stationsWeight of Truck with Fruits
Position of ArUco marker on TruckNumber of Fruits to be deposited in Truck at a time
Pros and cons of having a collection mechanism in CB itself and dropping multiple fruits in Truck at one goComplexity of design.
AVR programming for ATmega2560 Development Board in arduino IDE or any other IDE's like atmel studio.
Timer programmingPWMGetting familiar with the UART library provided to you for sending data serially
Reading serial data in pythonEffective path planning
Shortest pathNearest goalAvoiding collision of CB with Truck

 
 
""Teamwork divides the task and multiplies the success""
                                                                                -Dr A.P.J Abdul Kalam
 
#pin",1/11/18,collector_bot
jca1j80dp1wp5,Pinned,      [IMPORTANT] Replacement of battery for Chaser Drone Theme,"Dear participants,
 
As a lot of you students are facing problems with the batteries, we will be replacing them. Hence, we will need to know your team id and the problem you are facing with the battery. If it is a genuine problem, you will receive a replacement.
 
Post a follow up to this post with your team id on the first line and describe the problem you are facing on the next as briefly and to the point as possible.
 
For example:
Team Id - #6005
Problem - Battery discharges in 5 seconds
 
Please reply to this by tonight 11:59 PM. Post that we will not be entertaining any more replies.
 
#pin",1/11/18,"chaser_drone,drona_aviation"
jc5u3ecqk5q5xk,Pinned,      Shipping back the Robotic Kit,"Dear Participants,
 
All the teams who are yet to submit the Hardware Testing task should do it by 9th January (Tomorrow), 11:59pm. Teams who fail to submit the task should ship the robotic kit back to e-yantra by 11th January, 11:59pm.
 
Request for further increase in deadline of hardware testing submission or late submission after the mentioned time will not be considered. Certificate will not be issued until we receive the robotic kit from the team.
 
Please post the tracking id of your shipment under this post once you have shipped the robotic kit back to us.
 
Shipping address:
ERTS Lab, KReSIT building,
CSE Department, IIT Bombay,
Powai, Mumbai, Maharshtra
pincode: 400076
 
NOTE: This is applicable for the Hardware testing task (not TASK 3) of the themes :Chaser Drone, Collector Bot and Spotter Snake.
 
#pin
 ",1/8/18,"chaser_drone,spotter_snake,collector_bot"
jc5332jagpj788,Pinned,        Spotter snake," 
Greetings from e-Yantra!
 
Dear Participants,
 
With the completion of Task 4, you will be heading towards the Theme implementation. The only task left over will be Theme implementation and sending a video of your implementation with the arena configuration provided (the details will be conveyed soon).
 
Teams are expected to start brainstorming and think in this direction:
 
1. How the Transmitter and Receiver system must be designed for the final Spotter Snake.
 
2. What components are necessary and how they must be interfaced in both these systems. How communication will be established successfully, i.e. exchange of data between controller and robot. This is the most important aspect and teams must start implementing this as soon as their Task 4 is completed.
 
3. The weight distribution of various components on the Snake's body so as to balance them all while it is maneuvering on the given arena.
 
4. Implementing tasks to be completed by Snake robot while traversing the arena and planning a strategy to score and fetch maximum marks as per the scoring formula, keeping all the Rules in mind.
 
5. The last step that can help you reach in Finals.. Practice, practice and practice! After writing scripts, team must practice by traversing the Snake robot on the arena, so as to avoid penalties and get more marks.
 
 
The 3D printed brackets will reach to teams by 20th January. Teams are expected to think and plan on the above points and can then execute their plan as they receive their printed brackets.
 
 
All the Best..!!
 
 
Happy Learning!
Cheers!
 
#pin",1/7/18,"spotter_snake,Spotter snake"
jc354rn4dll3b7,Pinned,      regarding start zone,"Sirshould the whole snake be inside the start zone ?
 
#pin",1/6/18,"spotter_snake,Spotter snake"
jc2zrk751z43nd,Pinned,      regarding example of arena configuration,"in this example position of hurdle is wrong
for fist hurdle it is i5 to i7 and for second this is i7 to i9
please check this and give me solution 
 
team SS#1701
 
#pin",1/6/18,"spotter_snake,Spotter snake"
jbvvh4dff5e1vw,Pinned,        Spotter snake," 


Dear Participant,
 
Some of the teams have not submitted the Hardware testing Video. Complete the Hardware testing Task before 3rd Jan 2018.
 
Any issue regarding hardware after 3rd Jan will not be entertained.
 
 
All the best!
 
Happy Learning!
#pin
",1/1/18,"spotter_snake,Spotter snake"
jbvu8zyqwte40x,Pinned,      Chaser Drone Clarification,"Dear participant,
 
In the pluto_drone package, there are two method to send the command to Drone. Using
1. rosservice - PlutoService
2. rostopic - /drone_command.
 
You can use any one of the above to send data. If you are sending the data via rostopic then comment the code of rosservice.
 
Open the PutoNode.cpp file and comment the userRC response. comment the following line in serviceFuction()
 
      Comment these lines

       userRC[0]=service.response.rcRoll;
       userRC[1]=service.response.rcPitch;
       userRC[2]=service.response.rcThrottle;
       userRC[3]=service.response.rcYaw;
       userRC[4]=service.response.rcAUX1;
       userRC[5]=service.response.rcAUX2;
       userRC[6]=service.response.rcAUX3;
       userRC[7]=service.response.rcAUX4;
Build your workspace 
 
Thank you !!#pin
 
 ",1/1/18,chaser_drone
jbvtjfgzyek7a9,Pinned,      Hardware Testing Video,"Dear Participant,
 
Some of the teams have not submitted the Hadware testing Video. Complete the Hardware testing Task before 5th jan 2018.
 
Any issue regarding hardware after 5th jan will not be entertained.
 
#pin",1/1/18,"chaser_drone,collector_bot"
jbqt90xa5zi21t,Pinned,        Spotter snake," 
Greetings from e-Yantra!
 
Dear Participants,
 
For your Task 3 submission, see to it that the .zip file size is less than 30 MB. Our portal is able to take files of this size only.
 
But, still if your file size is greater than 30 MB then you must upload
 
If the .zip file of your Task 3 submission is greater than 30 MB then you must upload your files on this google form.
 
Teams who have uploaded their Task 3 on the google form, see whether file size is within the limit mentioned and upload accordingly. We are deleting all the responses of google form recorded so far.
 
You can upload Task 3 submission multiple times on both portal as well as google form.
 
But, please make note do NOT upload your Task 3 submission on both portal and google form. If found so, we would not encourage.
 
The last uploaded Task 3 on portal and google form before 3rd January, 2017 at 11:59 pm will be considered as final submission.
 
 
Though, you can fill the 3D Printing Details only once. So, kindly make note of this and do not get confused.
 
We would suggest each team to kindly complete Task 3 and submit it before the deadline to avoid last minute confusion.
 
 
Thank you.
 
Happy Learning!
 
#pin",12/28/17,"spotter_snake,Spotter snake"
jbq5gwcsefx7ht,Pinned,        Spotter snake," 
Greetings from e-Yantra!
 
Dear Participants,
 
Task 4 has been launched. Visit portal to find more.
 
You must start preparing the Arena as per the instructions in the Rulebook. Study the Rulebook and complete Task 4.

Hard deadline for Task 4 submission: 9th January, 2018.

Happy Learning!
 
#pin",12/28/17,"spotter_snake,Spotter snake"
jbp4pslgrcu6qg,Pinned,        Spotter snake,"Dear Participants,
 
Hard deadline to submit the Task 3 and SS hardware testing video is Wednesday, 3rd January 2018, 11:59 pm.

But you should try to submit the designs as soon as possible so that you can get 3D printed parts as soon as possible. It will buy you more time for upcoming tasks.
 
For teams that have not received printed parts till now, you must utilize your time in developing and building joystick. Communication between snake and joystick is going to be next big challenge. 
 
Thank you for your cooperation.
 
All the best!
 
Happy Learning!
#pin",12/27/17,"spotter_snake,Spotter snake"
jbjke4uy20n1ws,Pinned,      Regarding types of brackets,"As discussed in the hangout session, we were assured that the number of the types of brackets to be submitted, will be increased, as we have to design head differently and 4 types of bracket are not enough for our design. So can you tell us when the portal will be updated?
 
#pin",12/23/17,"spotter_snake,Spotter snake"
jbj9xde7t1f42k,Pinned,      3D printing ourselves,"We are making some changes in our model and want to test a bracket before finalizing.
we were thinking of getting it printed from a shop nearby in Delhi.
but the price is too high.
Could you please recommend a place from where we can get it printed for cheap and quickly?
 
#pin",12/23/17,"spotter_snake,Spotter snake"
jbglxdklnkr65i,Pinned,        Collector Bot,"Attention Students !!
 
There have been some important changes in Task 3. You must download the updated version available on the portal.
 
#pin",12/21/17,"collector_bot,Collector Bot"
jbghbceou9e6h2,Pinned,        Spotter snake," 
Greetings from e-Yatnra!
 
Dear Participants,
 
We have scheduled a Hangout session tomorrow with each team to discuss about their design.
 
Teams are expected to read Task 3 and Theme Rulebook before coming for the session.
 
You must be ready with your existing design in Fusion 360 and with the assembly of 3D printed brackets and 3 servos, depending on your design.
 
The intention of this session is to ensure that all the teams have a clear idea of the Theme.
 
Note: This is the last phase of 3D printing. e-Yantra will NOT provide any 3D Printing facility henceforth.
 
Teams have to be online on Hangout (with their Team Leader's email id) in the following Time Slot.
 
Teams must be available in their Time Slot only. We will make a call to the Team Leader's email id in the order as given below. The call will last for maximum 15 minutes. So kindly be available accordingly.
 
 
Team IDHangout SessionTime Slot58:00 - 8:30138:00 - 8:30848:30 - 9:001458:30 - 9:002259:00 - 9:302799:00 - 9:3044010:00 - 10:3050410:00 - 10:3051710:30 - 11:0071310:30 - 11:00102111:00 - 11:30105411:00 - 11:30120112:00 - 12:30123912:00 - 12:30131812:30 - 13:00132412:30 - 13:00166513:00 - 13:30227913:00 - 13:30236414:30 - 15:00291314:30 - 15:00307215:00 - 15:30308315:00 - 15:30333215:30 - 16:00361215:30 - 16:00376316:30 - 17:00387516:30 - 17:00388017:00 - 17:30425917:00 - 17:30563717:30 - 18:00584317:30 - 18:001701Once you receive brackets1755Once you receive brackets
 
 
Thanks,
e-Yantra Team.
 
#pin",12/21/17,"spotter_snake,Spotter snake"
