ID,HEADER,TITLE,MAIN_CONTENT,DATE,TAGS
jqbg4vsfatn4vc,Week 12/30 - 1/5,      Picam not working. Need Help.,"I'm writing this message on behalf of team #3512.
Sir we couldn't complete hardware testing video because of our End Semester exams.
 
Sir our picam is not working even after reconnecting the circuit many times,
 
we have made the following circuit,
 
20181231_031457.jpg
 
on running Test.py command we are getting following response
 
Screenshot_from_20181231_031907.png
 
and when we are running the command
 
raspistill -o image.jpg -v
 
we are yet not able to take photos from our camera module
 
Screenshot_from_20181231_031839.png",12/31/18,ant_bot
,,,,,
jqarwgqsgm09z,Week 12/30 - 1/5,      Module not found,"During hardware testing, while compiling the test.py file ,we get an error saying  CV2  module is not found.
Should we explicitly install it? ",12/30/18,ant_bot
,,,,,
jqakvrim80m1ml,Week 12/30 - 1/5,      URGENT QUESTION ON USAGE OF LIBRARIES!!,"1.can we use additional libraries in our c code?
2.can we use ""arduino code"" in our avr for programming.",12/30/18,thirsty_crow
,,,,,
jqael7btmgy4ws,Week 12/30 - 1/5,      Number of cameras that can be used,"#2535
Can we use more than 1 cameras(picam) for the design of our antbot and solution",12/30/18,ant_bot
,,,,,
jq9owl2ru1e3xs,Week 12/23 - 12/29,      White line sensor not working,"We of team AB#34 , team_id 1735 have a problem with the white line sensor you sent. 
We are sorry that we are intimating you after the deadline. 
We want to know whether we could use a five channel ir sensor we have or the same one you sent. If not could you help us where to buy this component.
We have sent an email 2 days back but we haven't got any reply.
Could you please reply this post as soon as possible.
Thank you
",12/29/18,ant_bot
,,,,,
jq9ogadsnpw1dw,Week 12/23 - 12/29,      Trash placement Table in rulebook,"
hello sir,
i am not able to understand this table. how did we conclude about serv1 of AH1? does ""place the yellow block"" implies bot has to place the trash(yelow block) to serv1/2 or pick the yellow block from serv1/2?",12/29/18,ant_bot
,,,,,
jq9hp6wyrze348,Week 12/23 - 12/29,      Regarding Hardware Testing,Is it Compulsory to upload the H/W testing Video ? ,12/29/18,ant_bot
,,,,,
jq9djxqpzlv350,Week 12/23 - 12/29,      Guidelines missing,"#2535
We werent able to find guidelines on pi cam and arduino connection to the raspberry Pi.
Can we know where can we find it,please.",12/29/18,ant_bot
,,,,,
jpz2ss5vey51u3,Week 12/16 - 12/22,      variable meaning in test.py,"
Sir what is the job of the variables t and val?
and when I run this code it prints the following and shows a list of errors.
",12/22/18,ant_bot
,,,,,
jpwcjw7z3mu7ge,Week 12/16 - 12/22,      Regarding pi cam,How the pi camera can be fitted on the stand ?,12/20/18,ant_bot
,,,,,
jpw5ujibp9o3cj,Week 12/16 - 12/22,      regarding hardware testing,after uploading a code on arduino we are running a Test.py file but instead of running it will show us a blank only a cursor and there is also no any indication from white line following sensor the initially red light is not glowing ,12/20/18,ant_bot
,,,,,
jpvidz1rmqgrv,Week 12/16 - 12/22,      Regarding hardware testing,"Hardware Connection has been done, Camera not enabled , error is coming. sir please give answer asapIMG_20181219_235044.jpg
1545243854630..jpg
 
Team id-322",12/19/18,ant_bot
,,,,,
jpvex8gvz282c0,Week 12/16 - 12/22,      regarding white line following sensor and pi-cam,"sir ,
1) can u tell us how can we check single component pi-cam and white line  following sensor separately
2) when i connect vcc and ground to white line  following sensor then it will not glow any light how we claim to know that whether it is working properly or not , because when we are connected all the components in proper manner as per the instructions given in the pdf after compilation there is no any indication from white line sensor ??  ",12/19/18,ant_bot
,,,,,
jpve8vhxjuk1ys,Week 12/16 - 12/22,      LINE FOLLOWING SENSOR NOT WORKING,"Team 235
2 out of 3 IR (RED) sensors not working after connections according to the pdf
Tested all the permutations with VCC and GND but only one LED is glowing while the remaining two are not responding
Faulty Apparatus may be when can we ask for replacement?
And what should we do about our hardware testing?",12/19/18,ant_bot
,,,,,
jpv9xz98nzr516,Week 12/16 - 12/22,      Regarding PiCam on MoboXterm,"In antbot, how can we see the camera preview of picam in Mobaxterm for hardware testing ?",12/19/18,ant_bot
,,,,,
jpv9qja1dab1c1,Week 12/16 - 12/22,      #2187,"THe shaft of motor is too big for the hole in the wheel. What can we do?
can  we make the Hole of wheel  bigger by any means?",12/19/18,ant_bot
,,,,,
jpv9185lpk530f,Week 12/16 - 12/22,      Picam not working,"Sir,I am writing this message on behalf of team855 .The picam we got always shows the error:mmal: No data received from sensorWe can checked all the connections thoroughly while while being grounded taking care of ESD.Kindly help us regarding this and guide us on what to do next as without the cam working we can't upload the hardware testing video.Thanks",12/19/18,ant_bot
,,,,,
jpv5uxw1q797ok,Week 12/16 - 12/22,      SSH error rpi3,"Hello Sir/Madam,
We are not able to enter the password for raspberrypi configuration process.The input freezes and the keyboard doesnt work anymore and hence we are not able to shoot a hardware testing video. Could you help us with the same please.
Our team id is #2640.
Thanking you in anticipation.",12/19/18,ant_bot
,,,,,
jpv5im2aw1r7fy,Week 12/16 - 12/22,      Hardware testing related query,"At our place internet speed is not enough so we are not able download Rasberrypie  os from your given link.
So can we upload the video later",12/19/18,ant_bot
,,,,,
jpuppsp6fdm4zm,Week 12/16 - 12/22,      Hardware testing,"In the kit L298 motor driver is not working,where we have to acknowledge that??????",12/19/18,thirsty_crow
,,,,,
jpu9nhhu4ol6rn,Week 12/16 - 12/22,      Not getting output,"1) We have made the connections according to the given PDF but we are not getting the output, i.e, the line sensor is not sensing anything, the DC motors are not running and micro servo motor is also not working.
2) We have installed the Test.ino files in Arduino and ran the Test.py file in Raspberry pi but not getting anything. Red light of the camera gets turned on but there is no frame appearing on my laptop screen.
Please help us out here.
 ",12/19/18,ant_bot
,,,,,
jpu5nqt5jnsqw,Week 12/16 - 12/22,      Regarding WiFi connection,I have performed all the steps given in PDF but my WiFi is not connecting . Please answer my problem sir.,12/19/18,ant_bot
,,,,,
jpty5vpfrgs6ku,Week 12/16 - 12/22,      what does this line mean in hardware testing circuit? #2187,"This line say the steps 15 and 16 can only be done in Ubuntu OS.Is it true?
If yes then let me know what is the procedure for Windows OS.
I'm attaching the image of concerned page for easy recall.",12/18/18,ant_bot
,,,,,
jpts0hwlrpn119,Week 12/16 - 12/22,      Motor driver isn't working,HiI have tried to do the hardware testing however the motors are not working only one of them works when I execute the code. I wrote a mail to help desk regarding the same but still I haven't got any solution. I tried all their suggestions like testing the motors directly with battery (both worked!) And rechecked the connections of motor driver to pi gpio pins but nothing worked.I have informed them the same yet I haven't heard any kind of reply from them. Can anyone help ? I don't understand if the driver is faulty or what?Thank you.,12/18/18,ant_bot
,,,,,
jptm16jtukt2dy,Week 12/16 - 12/22,      Task 2 submission : team id 3703,With due regret we would like to say that we won't be able to submit the task 2 in time. As our college is a government run institution there is a elaborated process to get the kit. And some of the authorities are on leave from some time. So we haven't received the kit yet. Although we have captured the image of the arena with aruco objects from our own web cam. So can we submit that or could you please give us some more time? ,12/18/18,thirsty_crow
,,,,,
jptih78763pn1,Week 12/16 - 12/22,      IMPORTANT: Task 2 Submission Instructions,"Dear all,
 
You need to follow following instructions for uploading for Task 2 solution:
 
AB
1. a .png image file of printed flex sheet of your theme
 
NS
1. a .png image file of printed flex sheet of your theme
2. a .zip folder comprising of your task solutions
 
TC
1. a .png image file of the prepared Arena (captured using the Say_Cheese.py file provided in Task 2)
 
 
Happy Learning and All the Best!! ",12/18/18,"ant_bot,nutty_squirrel,thirsty_crow"
,,,,,
jptbwl6hxe560y,Week 12/16 - 12/22,      Kit did not receive team id 249,We have not received the kit yet and tommorow is the last day of hardware testing...so how we can deal with this now?,12/18/18,ant_bot
,,,,,
jpt7qdsovud5wc,Week 12/16 - 12/22,      Hardware resources,Where are the hardware testing resources? I couldn't find in the portal. Or are we supposed to test it by ourselves? ,12/18/18,thirsty_crow
,,,,,
jpsk6milpoz7p1,Week 12/16 - 12/22,      Charging and usage of LiPo battery given in the Kit,"Hi all.
 
This is Nishanth from team ant bot #108.
 
We received the kit recently, and there is a Li-ion battery that we have to use throughout the competition.
 
We want to know how long we need to charge the Li-ion batteries as overcharging them may cause the battery to burn/ blast, and over discharging it may cause it to not function properly, which we certainly dont want to happen. Also, what is the voltage beyond which it shouldnt be used / shouldnt be discharged?
 
Please specify the upper voltage i.e upto what voltage it has to be charged for full capacity and the lower voltage i.e beyond which it shouldnt be discharged, so that we can atlease check using a multimeter.
 
The charger you have provided doesnt have any light indication from which we can get to know if it is fully charged or not. Last time you had provided a manual for the battery is what i have heard of, from my friends. I feel you should have provided a manual for this too, as charging Li-ion batteries without knowledge/ caution can cause serious explosive/risky situations for beginners like us.
 
Please provide a detailed instruction on how we should handle this.
 
Thank you.",12/17/18,ant_bot
,,,,,
jpshgjppf02k7,Week 12/16 - 12/22,      Error on Running Arduino and Python in Raspberry pi (Not found: /dev/ttyUSB0 ),"The above screenshot depicts the error while uploading the arduino code to Arduino Nano Atmega328 board.To check the serial port number of the USB connected, opened ""Tools"", but ""Serial Port"" is grayed out.Python program after execution shows this run time error of /dev/ttyUSB0 not found.Please help me to proceed further .I have been trying to workout this from long time . searched all the forums on internet. Nothing seemed to work.Please someone Guide me through this.",12/17/18,ant_bot
,,,,,
jprt7elr6fy497,Week 12/16 - 12/22,      rpi3 rebooting error,"sir I followed the given steps to resize partition and enable camera but I am getting the following error. Please help me to resolve it.
 


 ",12/17/18,ant_bot
,,,,,
jprgy3bsvw74zg,Week 12/16 - 12/22,      Hardware testing task,"1) Are the wires (male to male, female to female and male to female) you have provided to us sufficient to make all connections or we need to buy some more wires?
 
2) Arduino has only 2 GND ports but the connection needs 7 GND ports. Can you tell me how to make these connections?
 
 
3) If the answer of question 2 is to use perf board then how to start with it? Can we solder it?",12/17/18,ant_bot
,,,,,
jpr6v6fpjyj179,Week 12/16 - 12/22,      python version in rpi3,"sir python 2 version is installed in rpi3 but in task 0 we were asked to install python 3 version...so should i download the python 3 version in rpi3 too?
 ",12/16/18,ant_bot
,,,,,
jpqy0x4hofnvl,Week 12/16 - 12/22,      KIT not received," Sir, Our team ID is 3704 .
Our result was delayed due to some technical issues

we have not yet received robotic kit.
Sir, We want to make sure that our kit has been shipped or not.
If it's already shipped.
Please provide us tracking ID. As we are not able to see it on the portal.",12/16/18,"thirsty_crow,ant_bot,nutty_squirrel"
,,,,,
jpqmb5at4if5q3,Week 12/16 - 12/22,      Raspberry pi camera is not working .#antbot,"Team I'd :#2088

  The camera which was provided by eyantra is not working .if we use our own pi camera it is working fine..

 I am getting the following error when I run the code.

Please look through the issue ..thk u 


 
",12/16/18,ant_bot
,,,,,
jpqek1ah1105mn,Week 12/16 - 12/22,      Regarding camera,"Sir, the camera provided to us is not wireless. So how do we connect it with the laptop, as the camera has to be placed at 7ft hieght and the usb cable is too small.Please suggest early",12/16/18,"ant_bot,nutty_squirrel,thirsty_crow"
,,,,,
jpprlx84ebs1b9,Week 12/9 - 12/15,      Opencv install in rpi3,How to install opencv in rasberry pi 3b.,12/15/18,ant_bot
,,,,,
jppgoyiorcu17f,Week 12/9 - 12/15,      Hardware testing pdf error,"HiSo I was making the circuit for the hardware testing (Making circuit pdf) when I noticed that the pdf file has an error.the table says that pin 1 goes to A0 but in the diagram, it is shown as A4 and same for pin 5 where its written in the table to connect it to A4 but in the picture its connected to A0
 
",12/15/18,ant_bot
,,,,,
jppcn5k7n487hh,Week 12/9 - 12/15,      RPi3 installation problem,"


 
I am unable to understand the above steps.
It is mentioned to insert RPi3 ip address in remote host but pls tell me how to find the ip addess of rpi3 and how to connect it with my laptop?
Also i tried to connect it with ethernet cable to my router but it is not showing any ip address of rpi3!",12/15/18,ant_bot
,,,,,
jpodi16bp0l5lj,Week 12/9 - 12/15,      Shipment,"I have click the acknowledge button mistakenly, but i  haven't received shipment.
What i do.....?Team ID: #2073",12/15/18,ant_bot
,,,,,
jpnztvegpia538,Week 12/9 - 12/15,      Booting of Rasberry Pi,"After formatting the SD card , we followed all the steps as mentioned till first boot.
For the first boot ,we connected HDMI of monitor to Ras pi .Then,we connected the mouse and keyboard to Ras PI and provided the power supple from power bank.
We waited for 10  mins but we did not get the output or anything on monitor.
What should we do next? What are the problems we are facing? ",12/14/18,ant_bot
,,,,,
jpmsjm7r3le5n3,Week 12/9 - 12/15,      Hardware Testing Task," Dear Teams,

Greetings from e-Yantra!

Hardware Testing folders are made available on the shipment page on portal from today morning (13/12/2018). Some of you have must have already received the kits. Others too will receive the kits soon. 

All the teams must perform the hardware testing task available on portal after they acknowledge the shipment receiving and submit it on or before 19th December 2018. This is to ensure that hardware provided to you are functioning properly.  

Any claims regarding improper hardware functioning will NOT be entertained from teams who do not submit hardware testing task and do not let us know about the improper hardware functioning through Piazza/email on or before 19th December 2018.",12/13/18,"ant_bot,nutty_squirrel,thirsty_crow"
,,,,,
jpf431k0uuu6sr,Week 12/2 - 12/8,      Participation Certificate,Participation cerificate will be provided to those who did not qualified Stage 1?,12-08-2018,ant_bot
,,,,,
jpczeqfx9wl4zj,Week 12/2 - 12/8,      Problem about Result,"Our result is not showing, whenever we are submitted the feedback form then again and again it is showing whenever we are refreshing",12-07-2018,ant_bot
,,,,,
jp5p99zhgct2mr,Week 11/25 - 12/1,      Not able to submit task 1.2,What happens if we don't able to submit aur tak 1.2 and we have submitted our task 1.1 on tim3,12-01-2018,"ant_bot,nutty_squirrel,thirsty_crow"
,,,,,
jp4x8o5xbhn6fi,Week 11/25 - 12/1,      extent of generalization of task 1.2 ant bot,"For task 1.2 in ant bot it is given that code will be tested with undisclosed images.So in this case what all inputs should my code take apart from image destination.Should my code aslo ask for specification of object 1 and object 2 color and shapes??
 ",12-01-2018,ant_bot
,,,,,
jp4vujabnh6t7,Week 11/25 - 12/1,      COUNTING ARUCO AS SHAPES TOO !!!,"can anyone plz advice on how to not consider aruco marker into consideration while shape detection , MY shape and color detection is working absolutely fine, however the shape such a square and circle are also detected in the aruco and hence it is generating contours around it. 
 
Plz tell , how to minimize this effects, REALLY NEED HELP",12-01-2018,ant_bot
,,,,,
jp4179yl1ap4bd,Week 11/25 - 12/1,      Results,When will the results of task 1 be released,11/30/18,thirsty_crow
,,,,,
jp3yre4pgh551v,Week 11/25 - 12/1,      Regarding submission of Task  1.2,"With regards,
I want to say that in my college exams are going on, so our team is not focusing on task given, so please give us some time to submit task.",11/30/18,thirsty_crow
,,,,,
jp2y5myskv21fs,Week 11/25 - 12/1,      Regarding submission of task1.2,"My team Id is 7150.I had submitted my code on the portal at 11:59:38pm  and the deadline is 11:59pm.So it will  count as late submission or not?Because if it is late submission ,then we can work on it further.",11/30/18,ant_bot
,,,,,
jp2qso0ufa3d4,Week 11/25 - 12/1,      Stage 2 announcement,By when should we expect the announcement to the results of task 1 and about the team going ahead to stage2?,11/29/18,ant_bot
,,,,,
jp2i66fjbpg32q,Week 11/25 - 12/1,      Penalty Reduction for Task-1,"Dear Participants,
 we have decided to reduce the penalty. The deadline has passed however, penalties starting from today.
The penalties will be applied daily, starting from 00:00hrs of 29th November 2018. They will be as follows: [5%, 10%, 15%,] Submissions will be closed from 23:59hrs of 1st December 2018.Penalty for submitting 1 day late (till 23:59hrs, 29th Nov)= 5 % of Total Marks of Task 1.2  Penalty for submitting 2 days late (till 23:59hrs, 30th Nov)= 10 % of Total Marks of Task 1.2 Penalty for submitting 3 days late (till 23:59hrs, 1st Dec)= 15 % of Total Marks of Task 1.2
 
Good luck in developing a solution!",11/29/18,"ant_bot,nutty_squirrel,thirsty_crow"
,,,,,
jp21rcyd3ql2db,Week 11/25 - 12/1,      Regarding Penalty of Ant Bot,"Dear Sir ,We(7150)  are working on antbot and we are really very close to solution,It will be done in today .Please reduce the penalty of ant bot.",11/29/18,ant_bot
,,,,,
jp1iey90au83kv,Week 11/25 - 12/1,      Task 1.2 : One Day Late Submission,Due to our semester practicles we get less amount of time for task 1.2. We are actually at verge of the completion of the project.. We need just one day extra.. So will it be ok to submit task 1.2 on 29-11-18.,11/29/18,ant_bot
,,,,,
jp1ffnvkk567kx,Week 11/25 - 12/1,      Nutty Squirrel: UPDATED PENALTY REDUCTION for Late Submission of Task 1.2,"Dear Participants, We have heard repeated requests for extension of the deadline for Task 1.2. The deadlines are fixed and can not be extended. Taking all of this into consideration, we have decided to reduce the penalty for late submissions of Task 1.2 of the theme Nutty Squirrel. The penalties will be applied daily, starting from 0000hrs of 29th November 2018. They will be as follows: [5%, 10%, 15%] Submissions will be closed from 0000hrs of 2nd December 2018.Good luck in developing a solution!Penalty for submitting 1 day late (till 2359hrs, 29th Nov)= 5 % of Total Marks of Task 1.2  Penalty for submitting 2 days late (till 2359hrs, 30th Nov)= 10 % of Total Marks of Task 1.2 Penalty for submitting 3 days late (till 2359hrs, 1st Dec)= 15 % of Total Marks of Task 1.2",11/28/18,nutty_squirrel
,,,,,
jp14let7o384e2,Week 11/25 - 12/1,      About the shape,"As you have mentionedcin the pdf file that the shape can be elliptical as well yet didnt said in the 3rd table to find out or detect ellipse insteex detecting circle was mentioned...
The shapes given to us is not perfectly circular...they are kind of elliptical...therefore after the border we are applying through formula to the circles,there is remaining some uncovered spaces at the upper and lower parts of the circle...
What should we do???",11/28/18,ant_bot
,,,,,
jp14bvhhkxo2tn,Week 11/25 - 12/1,      border overlap,"Team Id- 249In one of the images, when we add border to the required shape, the border of one shape is getting overlapped with the border of another shape ,as the distance between them is very less than required. So should we reduce the pixels of border or i.e. from 25 pixels to less 15 or 20 ,so that it can fit appropriately?",11/28/18,ant_bot
,,,,,
jp143mq7q8x4o6,Week 11/25 - 12/1,      do we have to take user input??,bcoz in the given version we are unable to take user input.,11/28/18,ant_bot
,,,,,
jp0ricd06v564e,Week 11/25 - 12/1,      Regarding Output Name Issue,"Respected Sir/Ma'm,
     We have done with the task1.2. But by which name we have to save the output images.kindly replay fast because today is the last day for task1.2 submission.
     Waiting for your reply
 ",11/28/18,ant_bot
,,,,,
jp0or7r8xzh2y2,Week 11/25 - 12/1,      The given library is marking the angle of aruco wrong. Can we make changes in it ?,The rule says we can't modify more than one line in aruco API. But due to some discrepancy we need to change it a bit more . So can we do it?,11/28/18,ant_bot
,,,,,
jp0mmbzqqchw2,Week 11/25 - 12/1,"      for shape and color detection, we have to take a input from table 3 , right ??", ,11/28/18,ant_bot
,,,,,
jp0c0hy85yr16i,Week 11/25 - 12/1,      Task 1.2 csv file,"Do we have to generate the csv via python code, or write it ourselves?",11/28/18,ant_bot
,,,,,
jp01r3mhyqs44,Week 11/25 - 12/1,      Quarry related to image name for saving and to write name in csv,my question  is we by which name we have to save images and what image name we have to write in csv file,11/27/18,ant_bot
,,,,,
jp01ftpxls82q3,Week 11/25 - 12/1,      Regarding Color Detection,"What is the range of Red, Blue and Green that is to be considered for checking the image?",11/27/18,ant_bot
,,,,,
jp015h5wuak7a2,Week 11/25 - 12/1,      regarding csv file for task 1.2(antbot),"Respected mam, is it necessary to make columns and row(i.e. drawing those lines) in the output csv file or simply the alignment of those columns will do the work ?",11/27/18,ant_bot
,,,,,
jozsv4esnkrtg,Week 11/25 - 12/1,      Regarding input format,"What will the input format be?[And do we prompt user to enter input or not like in competitive coding] Because if there's an online judge we will need to modify our code accordingly. 
 
Thanks",11/27/18,ant_bot
,,,,,
jozphx24wm55ma,Week 11/25 - 12/1,      How the ArUco output should be seen? : Task 1.2,"There are 5 images ..out of which two uses 4x4 and other two 5x5 and another 7x7 ...We can edit dictionary value only in  aruco_lib.py ... So how can we read all the 4 images together and detect aruco ID along with changing the aruco dict dynamically in aruco_lib.py for every new image ??
 ",11/27/18,ant_bot
,,,,,
