ID,HEADER,TITLE,MAIN_CONTENT,DATE,TAGS
Time: 8:30 - 17:00
Venue: FC Kohli auditorium
 
Attendance is compulsory for all.  ",6/2/18,announcement
jhvo9wyx90v1p7,Week 5/27 - 6/2,      Heartfulness Meditation Workshop,"Dear Interns,
 
Yogastha- wellness club of IITB is organizing a three day 'Heartfulness Meditation Workshop’.The Heartfulness Workshop is designed to give a practical experience with meditation on the heart.
 
Attendance will be taken at the venue on all three days. 
 
Date: 1st June to 3rd June 2018 (Friday, Saturday, Sunday)
Time: 5:15 PM - 6:30 PM
Venue: FC KOHLI AUDITORIUM, KRESIT BUILDING
 
About the Workshop:
Meditation may help you gain nothing but it can certainly help you lose certain things like fear, anxiety, restlessness and anger. So let's join us on the 1st of June to learn the simple technique of meditation.",6/1/18,announcement
jhv8qv5osul4pe,Week 5/27 - 6/2,      ViIVA on 1st June,As mentioned before I have a VIVA today and will be reaching by 1:00. Kindly Consider.,6/1/18,flying_sensor_node
jhusq3cess12nl,Week 5/27 - 6/2,      late arrival on 1st June due to reschedule of viva,My viva on 2nd june has been rescheduled to june 1. I will be reaching the lab at around 2 pm. Kindly consider.,5/31/18,fishbot
jhur1xn5bo257z,Week 5/27 - 6/2,      Leave for 2 days,"Dear Sir/MadamI am suffering from a severe stomach ache from the past 4 days, even after visiting the hospital twice there has been no relief yet. I would like to go back to my hometown and meet my family doctor. So I would need a leave of 2 days i.e 1/6/18(Friday) and 2/6/18(Saturday).Kindly consider .",5/31/18,jigsaw_puzzle
jhu5lxjun0ohy,Week 5/27 - 6/2,      error while pushing the files in CNC-for-GrowBox Repo,remote: Permission to eYSIP-2018/CNC-for-GrowBox.git denied to ujwalpawar913.fatal: unable to access 'https://github.com/eYSIP-2018/CNC-for-GrowBox.git/': The requested URL returned error: 403this is the error please give us the required permissions.,5/31/18,cnc_for_grobox
jhtsd4gza90392,Week 5/27 - 6/2,      VIVA on 31st May,I have a VIVA today and will reach by 1:00. I had mentioned the same in the previous post. Kindly consider.,5/31/18,flying_sensor_node
jht240wg3wh35b,Week 5/27 - 6/2,      Tomorrows Talks,"Dear Interns,
 
We have a talk by Vice Admiral Anil Chopra, Assistant Chief of Naval Staff(Policy and Plans)
 
Title: Geopolitics & us
 
Here is a link to Synopsis for the talk and Short Bio of the speaker.
 
Time: 15:00 - 16:30
Venue: FC Kohli auditorium
 
Attendance is compulsory for all.  
 ",5/30/18,announcement
jhslyq0gu612pt,Week 5/27 - 6/2,      late arrival on 30th May,due to unprecedented traffic I might reach by 11:00 instead of 10:30. Sorry for the delay.,5/30/18,flying_sensor_node
jhovnz4v1b2563,Week 5/27 - 6/2,      Late arrival due to practical exams,"I have my practical exam from 10 am on 28th (tomorrow), on 31th and on 2nd June, so I will be reaching the lab at around 2 pm on these days. I will try and compensate for the work by staying late in the evening. Please consider.",5/27/18,fishbot
jhofmwiy3ph2jl,Week 5/27 - 6/2,      Viva on 28th May,"I have my VIVA tomorrow at 10:00am hence will reach the e-Yantra lab by 12:00pm. To compensate I will stay back till 8:00 pm. I also have my VIVAs on 31st May, 1st June and 2nd June and the schedule will be the same as tomorrow. Kindly consider.",5/27/18,flying_sensor_node
jhke4k0js0k7fe,Week 5/20 - 5/26,      Half day leave on 25/5/2018,"Dear Mentors,

We are 3 students(names listed below) of Sardar Patel Institute of Technology who have our Open-house on 25th May, 2018 at 2:00pm at our college in Andheri.
 
Therefore we would like to leave by 12:30pm tomorrow. We can come early tomorrow for internship at 8:00am.

Kindly grant us permission.

Yours sincerely,

Swapnil Masurekar
Eshaan Mudgal
Hrishikesh Shedekar

 ",5/24/18,"fishbot,music_transcription,ml_applications"
jhj10szfsst21s,Week 5/20 - 5/26,      Late arrival,Dear Sir/MaamI will be arriving tommorow.When and where should I report for project allotment and other processes? Kindly guide me in this regard. Thank you.,5/23/18,announcement
jhht5minuz167h,Week 5/20 - 5/26,      Github username/email-id,"Dear interns,
 
Please post your GitHub username/email id along with name of project assigned to you as follow-up discussion to this post ASAP.",5/22/18,announcement
jhht12htwo447e,Week 5/20 - 5/26,      WiFi Credentials,"Dear interns,
 
Use the below credentials for IITB-Wireless
 
UserID - eysip2018.wifi
Pass    - rRou5stvP
 
In case you are using wifi router (eysip2018): use above credentials to login on www.internet.iitb.ac.in 
 
Note: use this account only for one device/intern",5/22/18,announcement
jhgq7rgv1yn522,Week 5/20 - 5/26,      Choice of Project,"I am joining intership on 24th May, so wanted to know how to select the project because no project has been alloted to me yet.Thank you.",5/22/18,
jhgjdbfa4d5ci,Week 5/20 - 5/26,      Project Allotment List,"Dear Interns,
 
Congratulations!
 
List of project allotment is shared on this link along with class room allocation project-wise. Project mentors will share and discuss the detail project proposal and work plan tomorrow.
 
Tomorrow reporting at 10:00 AM in SIC 201.
We will have an orientation address by Prof. Kavi Arya at 2:00 PM. 
 
Welcome to the project.
 
 
 ",5/21/18,
jhen6j6ctmx7ij,Week 5/20 - 5/26,      Project Preferences,"Dear Interns,Greetings from e-Yantra!!You will be allotted a project from a pool of several interesting projects being worked at in ERTS lab. Project allotment will be based on your technical expertise. List of projects is available at https://goo.gl/P88eUs
Students are requested to choose three projects from the given list. Please note
Go through each project thoroughlyChoose projects according to your interest and skill setTwo students from the same college may not be given the same project, hence, choose your project independently and wisely.
Kindly fill the Project Preference Form on or before 21st May, 08:00 AM. Form is available here https://goo.gl/forms/rOtTHi7YABPJCVRN2",5/20/18,
jhegpatb3ip28j,Week 5/20 - 5/26,      Reporting Time and Venue for 21/05/2018,"Dear Interns,
 
Please report to SIC-201, 2nd floor, KReSIT Building tomorrow at 10:00AM.
 
Make sure you carry all necessary documents such as application form, LoR, Photos etc (if not already submitted) ",5/20/18,
jhcbmjljhac2yg,Week 5/13 - 5/19,      Welcome to e-Yantra Summer Internship(eYSIP)-2018,"Dear Interns,

 
Welcome to e-Yantra Summer Internship(eYSIP)-2018. 
 
This is a discussion forum. Interns can post there technical and non-technical queries on forum. Mentors will get back to you soon.
 
We will also encourage interns to be active on forum and help each other.
 
Please follow general ethics of discussion forum such as -
 
1. All are human -- so be humble.
2. Do not use SMS text  -- there is no word limit, so express you self completely and do not use abbreviation for words which do not have one.
3. Have patience and do not spam -- We will try to respond at the earliest. Send a follow-up only if you think its too late
 
",5/19/18,
jhbqilwjtn8189,Week 5/13 - 5/19,      Introduce Piazza to your students,"
  .intro_post_button_wrapper{
    width: 100%;
  }
  .intro_post_button{
    background: #74798C;
    font-weight: 500;
    padding: 10px;
    text-shadow: 2px 1px 1px #333;
    font-size: 14px;
    color: white;
    -moz-border-radius: 5px;
    -webkit-border-radius: 5px;
    border-radius: 5px;
    text-align: center;
    cursor: pointer;
    margin: 0px auto;
    margin-bottom: 15px;
  }
  #SelectedPostPanel .intro_post_section .post_confirm .post_confirm_img{
    height: 35px;
    width: 100px;
    background:url(/images/dashboard/tutorial/new_post_image.png) left top no-repeat;
    float: left;
    margin-right: 15px;
    margin-top: 7px;
  }
  #SelectedPostPanel .intro_post_section .post_confirm .post_confirm_text{
    width: 160px;
    float: left;
  }
  #SelectedPostPanel .intro_post_section .post_confirm{
    width: 280px;
    margin: 10px auto;
  }
  .intro_post_section .intro_post_section_content.second_page{
    display: none;
    margin-top: 30px;
  }
  #SelectedPostPanel .intro_post_section h2{
    display: block;
    text-align: center;
    text-transform: none;
    color: #333;
    font-weight: bold;
    margin-top: 15px;
    margin-bottom: -5px;
  }
  .intro_post_section{
    margin-bottom: 20px;
  }
  #SelectedPostPanel .intro_post_section h1{
    font-weight: normal;
  }
  .intro_post_section{
    margin-bottom: 20px;
  }
  .intro_post_section .intro_post_section_content{
    display: block;
    padding: 0px 40px;
  }
  .intro_post_section .intro_post_section_content p{
    margin-bottom: 3px;
  }
  .intro_post_section .intro_post_section_content textarea{
    width: 100%;
    height: 140px;
    margin-bottom: 15px;
    max-width: 100%;
  }
  #PageCenter .mainPanel .subregion .subregionContent .subregionText ul, #preview_area .subregionText ul{
    margin-top: 0px;
    margin-bottom: 15px;
  }
  .intro_post_section .intro_post_section_content p.bottom_margin{
    margin-bottom: 15px;
  }
  #SelectedPostPanel .intro_post_section .intro_post_section_content p a{
    font-weight: bold;
    color: #333;
  }
  .intro_post_section_content{
    margin-top: 5px;
  }
  .intro_post_section_line{
    width: 400px;
    height: 1px;
    border-bottom: 1px solid #ddd;
    margin: 0px auto;
  }

    
      
        Post a Welcome Note!
        
          In your first post on Piazza, welcome your students to their new class:
          
            Students,

Welcome to Piazza! We'll be conducting all class-related discussion here this term. The quicker you begin asking questions on Piazza (rather than via emails), the quicker you'll benefit from the collective knowledge of your classmates and instructors. We encourage you to ask questions when you're struggling to understand a concept—you can even do so anonymously.

-%NAME%

          
          
            Add Post
          
          
        
        
          Note Added!
          
            
            To add another note, click the ""New Post"" button to the left of the search bar.
          
          
        
      
      
        Include this blurb in your syllabus
        
          This term we will be using Piazza for class discussion. The system is highly catered to getting you help fast and efficiently from classmates, the TA, and myself. Rather than emailing questions to the teaching staff, I encourage you to post your questions on Piazza. If you have any problems or feedback for the developers, email team@piazza.com.
          Find our class page at: https://piazza.com/e-yantra.org/summer2018/eysip2018/home
          
        
      
      
        Post your office hours
        
          Let your students know when they can reach you in person - create a new post right here, quickly and easily:
          
            Students,

My office hours this term will be held:
DAY from TIME–TIME at LOCATION.

-%NAME%

          
          
            Add Post
          
        
        
          Note Added!
          
            
            To add another note, click the ""New Post"" button to the left of the search bar.
          
          
        
      
    


",5/18/18,
jhbqilq9vpc185,Week 5/13 - 5/19,      Get familiar with Piazza,"
	.subregionContent #questionTitle{
		display: block;
	}
	.intro_post_button_wrapper{
		width: 100%;
	}
	.intro_post_button{
		background: #74798C;
		font-weight: 500;
		padding: 10px;
		text-shadow: 2px 1px 1px #333;
		font-size: 17px;
		color: white;
		-moz-border-radius: 5px;
		-webkit-border-radius: 5px;
		border-radius: 5px;
		text-align: center;
		cursor: pointer;
		margin: 0px auto;
	}
	#SelectedPostPanel .intro_post_section h1{
		font-weight: normal;
	}
	.intro_post_section{
		margin-bottom: 20px;
	}
	.intro_post_section .intro_post_section_content{
		padding: 0px 40px;
		display: block;
	}
	
	.intro_post_section .intro_post_section_content p{
		margin-bottom: 3px;
	}
	#PageCenter .mainPanel .subregion .subregionContent .subregionText ul, #preview_area .subregionText ul{
		margin-top: 0px;
		margin-bottom: 15px;
	}
	.intro_post_section .intro_post_section_content p.bottom_margin{
		margin-bottom: 15px;
	}
	#SelectedPostPanel .intro_post_section .intro_post_section_content p a{
		font-weight: bold;
		color: #333;
	}
	.intro_post_section_content{
		margin-top: 5px;
	}
	.intro_post_section_line{
		width: 400px;
		height: 1px;
		border-bottom: 1px solid #ddd;
		margin: 0px auto;
	}
    

    
    	
    		Piazza Features
    		
    			Click to go to our Features List, which details all the different ways you can use Piazza.
    			
    		
    	
    	
    		Integration with your Course Management Platform
    		
    			We view Piazza as a stronger alternative to forums that come with course management solutions. We recommend including links to your class’s discussion page on Piazza so students know how to access Piazza.
    			
	    			Include this link on your course page:
	    			https://piazza.com/e-yantra.org/summer2018/eysip2018/home
	    		
    			
    		
    	
    	
    		FERPA, Privacy, and Control
    		
    			Piazza is FERPA-compliant.
    			
    				We protect the privacy of student education records.
    			
    			Piazza keeps your information private.
    			
    				We do not sell or rent personally identifiable information.
    				You retain ownership of all the content you post.
    				Your class Q&A is not searchable by search engines.
    			
    			Piazza puts instructors in control of their classes.
    			
    				You have complete editing ability over class content.
    				You can manage course details and who is enrolled in your class.
    				You can monitor individual instructor and student participation.
    				You decide whether students can post anonymously to instructors.
    			
    		
    	
    


",5/18/18,
jhbqilnvuqg183,Week 5/13 - 5/19,      Tips & Tricks for a successful class,"
	.subregionContent #questionTitle{
		display: block;
	}
	.intro_post_button_wrapper{
		width: 100%;
	}
	.intro_post_button{
		background: #74798C;
		font-weight: 500;
		padding: 10px;
		text-shadow: 2px 1px 1px #333;
		font-size: 17px;
		color: white;
		-moz-border-radius: 5px;
		-webkit-border-radius: 5px;
		border-radius: 5px;
		text-align: center;
		cursor: pointer;
		margin: 0px auto;
	}
	#SelectedPostPanel .intro_post_section h1{
		font-weight: normal;
	}
	.intro_post_section{
		margin-bottom: 20px;
	}
	.intro_post_section .intro_post_section_content{
		padding: 0px;
		display: block;
	}
	
	.intro_post_section .intro_post_section_content p{
		margin-bottom: 15px;
	}
	#PageCenter .mainPanel .subregion .subregionContent .subregionText ul, #preview_area .subregionText ul{
		margin-top: 0px;
		margin-bottom: 15px;
		margin-left: 0px;
	}
	.intro_post_section .intro_post_section_content p.bottom_margin{
		margin-bottom: 15px;
	}
	#SelectedPostPanel .intro_post_section .intro_post_section_content p a{
		font-weight: bold;
		color: #333;
	}
	.intro_post_section_content{
		margin-top: 5px;
	}
	.intro_post_section_line{
		width: 400px;
		height: 1px;
		border-bottom: 1px solid #ddd;
		margin: 0px auto;
	}
	.intro_post_left_column{
		width: 250px;
		float: left;
		margin-right: 20px;
	}
	.intro_post_right_column{
		width: 360px;
		float: left;
	}
	.intro_post_menu{
		background: #F5F6F6;
		border: 1px solid #EDEDED;
		padding: 0px;
		margin: 10px 0px;
	}
	.intro_post_menu ul{
		font-size: 13px;
		color: #888;
		text-align: right;
		list-style: none;
		font-weight: bold;
	}
	.intro_post_menu li{
		background: none;
		margin: 8px 0px;
		list-style: none;
		padding: 7px 10px 7px 0px;
		border-top: 1px solid transparent;
		border-bottom: 1px solid transparent;
		cursor: pointer;
	}
	.intro_post_menu li.selected{
		background: white;
		border-top: 1px solid #cfcfcf;
		border-bottom: 1px solid #939393;
		box-shadow:  0px 4px 10px -1px #939393;
		-moz-box-shadow:  0px 4px 10px -1px #939393;
		-webkit-box-shadow:  0px 4px 10px -1px #939393;
		color: #333;
	}
	#preview_area li, #PageCenter .subregionText li, #followupDiscussionsContent li{
		list-style: none;
		margin-left: 0px;
	}
	.intro_post_actions{
		margin-top: 35px;
		font-size: 13px;
		font-weight: bold;
	}
	.intro_post_actions .button_left{
		float: left;
		color: #c0c0c0;
		cursor: pointer;
	}
	.intro_post_actions .button_right{
		float: right;
		color: #444;
		cursor: pointer;
	}
	.intro_post_main_content{
		margin-top: 15px;
	}
	.intro_post_main_content p{
		margin-bottom: 10px;
	}
	.intro_post_main_content > div{
		display: none;
	}
	.intro_post_main_content > div.selected{
		display: block;
	}
	.addedImage {
        text-align:center;
        margin-top: 5px;
    }
    .intro_post_menu li .arrow {
    	background: url(/images/dashboard/tutorial/arrow-right-gray.png);
		display: none;
		width: 7px;
		height: 13px;
		float: left;
		margin-top: 2px;
		margin-right: 3px;
	}
    .intro_post_menu li.selected .arrow {
		display: inline-block;
	}
    

    
    	
    		
    			
    				Reduce inbox clutter:
    				
    					
    						Redirect student emails to Piazza
    						Replace your class distribution list
    						Use private posts to communicate with other instructors
    					
    				
    				Set the tone for the class:
    				
    					
    						Post announcements the first week of class
    						Endorse and encourage student responses
    						Encourage collaborative editing
    						Go for visual posts
    					
    				
    				Keep the class on track:
    				
    					
    						Manage your class folders
    						Link to other questions
    						Mark questions duplicate
    						Edit or delete anything
    					
    				
    			
    			
    				
    					« prev
    					next »
    				
    				
    					
	    					When students email instructors with individual questions, your teaching staff may find itself answering the same questions over and over. When a question is posted on Piazza, it only needs to be answered once.

							When students post on Piazza, everyone benefits. Students like knowing that others have the same question, and when it's answered on Piazza, it's answered for everybody. 

							Ask students to post their questions to Piazza instead of emailing you directly. Some instructors choose to respond to emailed questions by redirecting the students to Piazza. Others like to copy questions from emails or office hours and post them directly on the site so the answer can benefit the entire class (and save you some time!).
						
						
	    					Piazza makes it easy to post announcements to the entire class anytime. By posting announcements on Piazza, you can see any responses to the announcement all in one place rather than letting them fill your inbox.

							To post an announcement, click ""+ New Post"" and select the ""Note"" tab, which lets you create a post that does not require a response. To make the announcement to the entire class immediately, regardless of their email settings, just check the box labeled ""Send immediately to the entire class."" All members of the class will receive an email notification of the post right away. It's a great way to get important information out fast. 

							
						
						
	    					Piazza's private posts make it easy to keep all instructor dialogue in one place. When creating a new post, check the box labeled ""Make this a private question."" When an instructor adds a private post, only other class instructors can view it. Look for the blue ""Private"" label in the question feed on the left. 

							Students can also create private posts. When a student creates one, only that student and the class's instructors can view the post. Student-created private posts are useful for asking questions when the student is unsure whether the material may be shared with the entire class. If the post contains information that the entire class would benefit from, an instructor can always make the private post public using the menu that appears left of the question's title in the question feed. 

							
						
						
	    					As soon as you've enrolled your class, let students know you're active on Piazza by adding a couple announcements.

							The first few posts are a great opportunity to share basic information about the class, like when office hours are and how you can be contacted. Many instructors also like to lay out the ground rules for posting questions and answers on Piazza. 

							Add a new post by clicking ""+ New Post"" at the top of your screen and filling in the details. Select the ""Note"" tab if you're posting an announcement and don't require a response.

							
						
						
	    					Click ""Good Question"" or ""Good Answer"" to encourage students to ask questions and respond to classmates' questions.

	    					
						
						
	    					Piazza questions and answers are like Wikipedia: anyone can contribute to them. Collaboratively edited questions and answers are far easier to read and comprehend than a long thread of comments.

							The answer to each question is divided into a students' answer (for all students to edit) and an instructors' answer (for all instructors to edit). When you read a good students' answer, click ""Good Answer!"" to endorse it—this helps encourage students to answer others' questions. Plus, when students see the checkmark over the students' answer icon in the question feed, they know that that endorsed students' answer is just as good as any instructors' answer.  

							Another good way to encourage students to edit the students' answer is to refine what other students have written. Anyone can view the contributions individuals made to the response by using the Question History slider that appears above the question after several edits.

							
						
						
	    					We know from experience that visual posts can communicate concepts very effectively. Embed images, attach files, and format math and code to make posts clean and easily understandable.

	    					Easily include blocks of pre-formatted code by selecting the pre button in the question editor, and include inline code snippets by selecting the tt button for teletype text. For mathematical equations, click the Fx icon to access a LaTeX editor.

							See our formatting page for more details on how to format your posts.

							
						
						
	    					Folders make it easy to filter questions by a particular assignment or topic. Classes start out and stay more organized when instructors create folders for a class before it starts.
							Specify your class's folders in your manage class page. Click the ""Manage Class"" link at the top of your screen.

							
						
						
	    					Create a hyperlink to another post by typing the ""@"" symbol followed by that post's number (e.g. @102). Find a post's number by looking in the URL, or by hovering over the arrow to the left of the question's title in the question feed. 

							
						
						
	    					If you notice that a question has been asked before, mark it as a duplicate question to avoid confusion. Select the ""Mark as Duplicate"" option in the duplicate question's more menu and follow the directions. To limit the number of duplicate questions that arise, as soon as there is a significant number of posts in your class, we'll do our part to keep things organized by requiring students to search existing posts before adding their own.

	    					
						
						
	    					As an instructor, you have full editing capabilities over all class content. You can also delete posts via the more menu or question feed drop down menu. Students do not have the ability to delete posts.

							
						
    				
    			

    		
    	
    	
    

    
",5/18/18,
jhbqil9pun317y,Week 5/13 - 5/19,      Welcome to Piazza!,"Piazza is a Q&A platform designed to get you great answers from classmates and instructors fast. We've put together this list of tips you might find handy as you get started: Ask questions!The best way to get answers is to ask questions! Ask questions on Piazza rather than emailing your teaching staff so everyone can benefit from the response (and so you can get answers from classmates who are up as late as you are).Edit questions and answers wiki-style.Think of Piazza as a Q&A wiki for your class. Every question has just a single students' answer that students can edit collectively (and a single instructors’ answer for instructors). Add a followup to comment or ask further questions.To comment on or ask further questions about a post, start a followup discussion. Mark it resolved when the issue has been addressed, and add any relevant information back into the Q&A above. Go anonymous.Shy? No problem. You can always opt to post or edit anonymously. Tag your posts.It's far more convenient to find all posts about your Homework 3 or Midterm 1 when the posts are tagged. Type a “#” before a key word to tag. Click a blue tag in a post or the question feed to filter for all posts that share that tag. Format code and equations.Adding a code snippet? Click the pre or tt button in the question editor to add pre-formatted or inline teletype text. Mathematical equation? Click the Fx button to access the LaTeX editor to build a nicely formatted equation. View and download class details and resources. Click the Course Page button in your top bar to access the class syllabus, staff contact information, office hours details, and course resources—all in one place!Contact the Piazza Team anytime with questions or comments at team@piazza.com. We love feedback!",5/18/18,
